ID	TPMIC01030	TPMIC01031	TPMIC01032	TPMIC01033	TPMIC01035	TPMIC01036	TPMIC01037	TPMIC01038	TPMIC01039	TPMIC01040	TPMIC01041	TPMIC01042	TPMIC01045	TPMIC01047	TPMIC01048	TPMIC01049	TPMIC01050	TPMIC01051	TPMIC01054	TPMIC01060	TPMIC01061	TPMIC01067	TPMIC01068	TPMIC01069	TPMIC01070	TPMIC01071	TPMIC01072	TPMIC01075	TPMIC01076	TPMIC01077	TPMIC01078	TPMIC01079	TPMIC01080	TPMIC01083	TPMIC01084	TPMIC01085	TPMIC01086	TPMIC01087	TPMIC01088	TPMIC01089	TPMIC01090	TPMIC01091	TPMIC01092	TPMIC01093	TPMIC01094	TPMIC01095	TPMIC01097	TPMIC01098	TPMIC01099	TPMIC01100	TPMIC01101	TPMIC01103	TPMIC01104	TPMIC01105	TPMIC01107	TPMIC01110	TPMIC01111	TPMIC01112	TPMIC01113	TPMIC01114	TPMIC01115	TPMIC01119	TPMIC01120	TPMIC01121	TPMIC01122	TPMIC01123	TPMIC01131	TPMIC01132	TPMIC01133	TPMIC01135	TPMIC01136	TPMIC01141	TPMIC01142	TPMIC01143	TPMIC01146	TPMIC01148	TPMIC01149	TPMIC01150	TPMIC01151	TPMIC01152	TPMIC01154	TPMIC01155	TPMIC01156	TPMIC01157	TPMIC01159	TPMIC01161	TPMIC01162	TPMIC01163	TPMIC01165	TPMIC01166	TPMIC01168	TPMIC01169	TPMIC01170	TPMIC01171	TPMIC01177	TPMIC01178	TPMIC01179	TPMIC01180	TPMIC01181	TPMIC01182	TPMIC01183	TPMIC01184	TPMIC01185	TPMIC01188	TPMIC01189	TPMIC01193	TPMIC01194	TPMIC01195	TPMIC01196	TPMIC01197	TPMIC01208	TPMIC01210	TPMIC01211	TPMIC01213	TPMIC01214	TPMIC01215	TPMIC01216	TPMIC01217	TPMIC01221	TPMIC01222	TPMIC01223	TPMIC01224	TPMIC01227	TPMIC01230	TPMIC01231	TPMIC01232	TPMIC01233	TPMIC01236	TPMIC01239	TPMIC01240	TPMIC01241	TPMIC01245	TPMIC01246	TPMIC01247	TPMIC01248	TPMIC01249	TPMIC01252	TPMIC01253	TPMIC01254	TPMIC01255	TPMIC01257	TPMIC01258	TPMIC01260	TPMIC01262	TPMIC01265	TPMIC01266	TPMIC01267	TPMIC01268	TPMIC01269	TPMIC01270	TPMIC01272	TPMIC01273	TPMIC01275	TPMIC01276	TPMIC01279	TPMIC01280	TPMIC01281	TPMIC01283	TPMIC01287	TPMIC01289	TPMIC01292	TPMIC01293	TPMIC03002	TPMIC03006	TPMIC03011	TPMIC03015	TPMIC03021	TPMIC03025	TPMIC03029	TPMIC03031	TPMIC03035	TPMIC03037	TPMIC03038	TPMIC03040	TPMIC03044	TPMIC03045	TPMIC03049	TPMIC03054	TPMIC03066	TPMIC03070	TPMIC03072	TPMIC03083	TPMIC03084	TPMIC03100	TPMIC03103	TPMIC03108	TPMIC03109	TPMIC03110	TPMIC03131
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Peptoniphilus|s__Peptoniphilus_harei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.00105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Peptoniphilus|s__Peptoniphilus_harei|t__GCF_000183565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.00105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Peptoniphilus|s__Peptoniphilus_lacrimalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00649	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Peptoniphilus|s__Peptoniphilus_lacrimalis|t__Peptoniphilus_lacrimalis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00649	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.00419	0.00074	0.08864	0.0224	0.02953	0.01235	0.05325	0.00489	0.00364	0.01462	0.11883	0.00497	0.09882	0.02688	0.12155	0.00335	0.0	0.00714	0.03637	0.01105	0.0162	0.01469	0.0	0.01608	0.0	0.04212	0.11699	0.0	0.0	0.00657	0.00398	0.48519	0.0	0.0	0.03963	0.00048	0.0153699999999999	0.00152	0.00797	0.0	0.00207	0.00689	0.04199	0.02987	0.00399	0.01032	0.0	0.06804	0.0013	0.10766	0.00908	0.09688	0.0	0.0	0.00708	0.02522	0.0747	0.09839	0.00941	0.0	0.11158	0.00575	0.1197	0.0	0.01545	0.00206	0.0549	0.0	0.01262	0.00217	0.05209	0.01213	0.00037	0.00384	0.02653	0.00272	0.0	0.03257	0.00634	0.00422	0.04928	0.00561	0.0037	0.10409	0.44076	0.00274	0.0	0.00701	0.0	0.00171	0.0196	0.0	0.0	0.02028	0.01418	0.04812	0.01383	0.01073	0.1705799999999999	6e-05	0.02536	0.01025	0.02495	0.01092	0.00116	0.25078	0.0	0.00406	0.00307	0.0	0.0	0.14293	0.0567	0.0	0.00159	0.12251	0.0	0.00345	0.09058	0.00675	0.00285	0.00432	0.0081599999999999	0.0	0.00143	0.0	0.0	0.0016699999999999	0.04327	0.00089	0.00171	0.03055	0.00341	0.00686	0.0084099999999999	0.06015	0.03101	0.00135	0.00316	0.11614	0.07071	0.06601	0.63029	0.0182	0.00831	0.0	0.03939	0.07458	0.00304	0.5826	0.0	0.0076799999999999	0.00037	0.0	0.00632	0.02882	0.01054	0.01571	0.00345	0.01976	0.02976	0.0	0.02636	0.22897	0.00512	0.17629	0.01004	0.0083299999999999	0.02321	0.01104	0.02168	0.00914	0.00925	0.00073	0.06795	0.01427	0.00127	0.01802	0.0330899999999999	0.00369	0.018	0.01013	0.00125	0.0	0.0	0.00031	0.05461	0.0	0.20882
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	0.0	0.0	0.01931	0.0	0.02903	0.0	0.01481	0.00113	0.00114	0.00315	0.00232	0.0	0.02618	0.00018	0.01538	0.0	0.0	0.0	0.00389	0.0	0.0133	0.01469	0.0	0.00049	0.0	0.02357	0.07749	0.0	0.0	0.00627	0.00387	0.00489	0.0	0.0	0.00677	0.00048	0.00444	0.00152	0.00028	0.0	0.0	0.0	0.00617	0.02215	0.00043	0.0	0.0	0.02058	0.00067	0.0055299999999999	0.0	0.00542	0.0	0.0	0.00231	0.02311	0.0	0.0	0.00941	0.0	0.09136	0.00466	0.07889	0.0	0.00048	0.00118	0.00034	0.0	0.0	0.0	0.05107	0.01003	0.0	0.0	0.01265	0.0	0.0	0.00064	0.00551	0.00104	0.04336	0.0	0.00027	0.03064	0.02606	0.0002	0.0	0.00204	0.0	0.0	0.0005099999999999	0.0	0.0	0.0	0.0	0.01892	0.00427	0.0	0.0	6e-05	0.00163	0.00496	0.00163	0.0	0.0	0.18235	0.0	0.0	0.00307	0.0	0.0	0.0899	0.02171	0.0	0.0	0.0161	0.0	0.0	0.0	0.0	0.0	0.0	0.00441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.00686	0.00023	0.0	0.0144	0.0	0.00316	0.03642	0.0	0.01733	0.07102	0.00365	0.0067	0.0	0.02978	0.04152	0.0024	0.28668	0.0	0.00086	0.0	0.0	0.00013	0.00043	0.01054	0.00827	0.00236	0.01976	0.02334	0.0	0.00383	0.0713299999999999	0.00303	0.05631	0.00097	0.0	0.01501	0.0	0.0078	0.0	0.00138	0.0	0.02512	0.00313	0.0	0.0	0.00662	0.00129	0.0014	0.0	0.0	0.0	0.0	0.0	0.01463	0.0	0.02303
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	0.0	0.0	0.01931	0.0	0.02903	0.0	0.01481	0.00113	0.00114	0.00315	0.00232	0.0	0.02618	0.00018	0.01538	0.0	0.0	0.0	0.00389	0.0	0.0133	0.01469	0.0	0.00049	0.0	0.02357	0.07749	0.0	0.0	0.00627	0.00387	0.00489	0.0	0.0	0.00677	0.00048	0.00444	0.00152	0.00028	0.0	0.0	0.0	0.00617	0.02215	0.00043	0.0	0.0	0.02058	0.00067	0.0055299999999999	0.0	0.00542	0.0	0.0	0.00231	0.02311	0.0	0.0	0.00941	0.0	0.09136	0.00466	0.07889	0.0	0.00048	0.00118	0.00034	0.0	0.0	0.0	0.05107	0.01003	0.0	0.0	0.01265	0.0	0.0	0.00064	0.00551	0.00104	0.04336	0.0	0.00027	0.03064	0.02606	0.0002	0.0	0.00204	0.0	0.0	0.0005099999999999	0.0	0.0	0.0	0.0	0.01892	0.00427	0.0	0.0	6e-05	0.00163	0.00496	0.00163	0.0	0.0	0.18235	0.0	0.0	0.00307	0.0	0.0	0.0899	0.02171	0.0	0.0	0.0161	0.0	0.0	0.0	0.0	0.0	0.0	0.00441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.00686	0.00023	0.0	0.0144	0.0	0.00316	0.03642	0.0	0.01733	0.07102	0.00365	0.0067	0.0	0.02978	0.04152	0.0024	0.28668	0.0	0.00086	0.0	0.0	0.00013	0.00043	0.01054	0.00827	0.00236	0.01976	0.02334	0.0	0.00383	0.0713299999999999	0.00303	0.05631	0.00097	0.0	0.01501	0.0	0.0078	0.0	0.00138	0.0	0.02512	0.00313	0.0	0.0	0.00662	0.00129	0.0014	0.0	0.0	0.0	0.0	0.0	0.01463	0.0	0.02303
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA|t__GCF_000155435	0.0	0.0	0.01931	0.0	0.02903	0.0	0.01481	0.00113	0.00114	0.00315	0.00232	0.0	0.02618	0.00018	0.01538	0.0	0.0	0.0	0.00389	0.0	0.0133	0.01469	0.0	0.00049	0.0	0.02357	0.07749	0.0	0.0	0.00627	0.00387	0.00489	0.0	0.0	0.00677	0.00048	0.00444	0.00152	0.00028	0.0	0.0	0.0	0.00617	0.02215	0.00043	0.0	0.0	0.02058	0.00067	0.0055299999999999	0.0	0.00542	0.0	0.0	0.00231	0.02311	0.0	0.0	0.00941	0.0	0.09136	0.00466	0.07889	0.0	0.00048	0.00118	0.00034	0.0	0.0	0.0	0.05107	0.01003	0.0	0.0	0.01265	0.0	0.0	0.00064	0.00551	0.00104	0.04336	0.0	0.00027	0.03064	0.02606	0.0002	0.0	0.00204	0.0	0.0	0.0005099999999999	0.0	0.0	0.0	0.0	0.01892	0.00427	0.0	0.0	6e-05	0.00163	0.00496	0.00163	0.0	0.0	0.18235	0.0	0.0	0.00307	0.0	0.0	0.0899	0.02171	0.0	0.0	0.0161	0.0	0.0	0.0	0.0	0.0	0.0	0.00441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.00686	0.00023	0.0	0.0144	0.0	0.00316	0.03642	0.0	0.01733	0.07102	0.00365	0.0067	0.0	0.02978	0.04152	0.0024	0.28668	0.0	0.00086	0.0	0.0	0.00013	0.00043	0.01054	0.00827	0.00236	0.01976	0.02334	0.0	0.00383	0.0713299999999999	0.00303	0.05631	0.00097	0.0	0.01501	0.0	0.0078	0.0	0.00138	0.0	0.02512	0.00313	0.0	0.0	0.00662	0.00129	0.0014	0.0	0.0	0.0	0.0	0.0	0.01463	0.0	0.02303
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	0.00419	0.0	0.0693299999999999	0.02151	0.0005	0.00709	0.03844	0.0	0.0025	0.00913	0.11651	0.00497	0.00598	0.0267	0.10617	0.00335	0.0	0.00097	0.03248	0.01105	0.0029	0.0	0.0	0.01558	0.0	0.01786	0.0395	0.0	0.0	0.00031	0.00011	0.4803	0.0	0.0	0.03286	0.0	0.01069	0.0	0.0	0.0	0.00207	0.00378	0.02937	0.00771	0.00356	0.01032	0.0	0.04747	0.00063	0.10213	0.00908	0.09146	0.0	0.0	0.00477	0.00211	0.0747	0.09839	0.0	0.0	0.02021	0.00109	0.0295	0.0	0.01496	0.0008699999999999	0.05457	0.0	0.01262	0.00217	0.00103	0.0021	0.00037	0.00384	0.01388	0.00272	0.0	0.02226	0.00083	0.00319	0.00591	0.00561	0.00343	0.07345	0.4147	0.0	0.0	0.00498	0.0	0.00171	0.01909	0.0	0.0	0.00386	0.00701	0.02057	0.00956	0.01073	0.1705799999999999	0.0	0.02373	0.00529	0.02332	0.0	0.0	0.06842	0.0	0.00406	0.0	0.0	0.0	0.05302	0.03499	0.0	0.00159	0.10641	0.0	0.00345	0.09058	0.00675	0.0	0.00432	0.00374	0.0	0.00143	0.0	0.0	0.0016699999999999	0.0197	0.00089	0.00171	0.02991	0.00341	0.0	0.00817	0.0073799999999999	0.01661	0.00135	0.0	0.07973	0.02044	0.04868	0.5592699999999999	0.01455	0.0016	0.0	0.0096	0.03306	0.0	0.29592	0.0	0.00683	0.0002	0.0	0.00619	0.02839	0.0	0.00744	0.00109	0.0	0.00642	0.0	0.02203	0.15764	0.00209	0.11998	0.00702	0.0083299999999999	0.00066	0.00612	0.01294	0.0084099999999999	0.0078599999999999	0.00073	0.04283	0.01114	0.00127	0.01802	0.02647	0.00032	0.0166	0.00787	0.00125	0.0	0.0	0.00031	0.03998	0.0	0.1858
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	0.00419	0.0	0.0693299999999999	0.02151	0.0005	0.00709	0.03844	0.0	0.0025	0.00913	0.11651	0.00497	0.00598	0.0267	0.10617	0.00335	0.0	0.00097	0.03248	0.01105	0.0029	0.0	0.0	0.01558	0.0	0.01786	0.0395	0.0	0.0	0.00031	0.00011	0.4803	0.0	0.0	0.03286	0.0	0.01069	0.0	0.0	0.0	0.00207	0.00378	0.02937	0.00771	0.00356	0.01032	0.0	0.04747	0.00063	0.10213	0.00908	0.09146	0.0	0.0	0.00477	0.00211	0.0747	0.09839	0.0	0.0	0.02021	0.00109	0.0295	0.0	0.01496	0.0008699999999999	0.05457	0.0	0.01262	0.00217	0.00103	0.0021	0.00037	0.00384	0.01388	0.00272	0.0	0.02226	0.00083	0.00319	0.00591	0.00561	0.00343	0.07345	0.4147	0.0	0.0	0.00498	0.0	0.00171	0.01909	0.0	0.0	0.00386	0.00701	0.02057	0.00956	0.01073	0.1705799999999999	0.0	0.02373	0.00529	0.02332	0.0	0.0	0.06842	0.0	0.00406	0.0	0.0	0.0	0.05302	0.03499	0.0	0.00159	0.10641	0.0	0.00345	0.09058	0.00675	0.0	0.00432	0.00374	0.0	0.00143	0.0	0.0	0.0016699999999999	0.0197	0.00089	0.00171	0.02991	0.00341	0.0	0.00817	0.0073799999999999	0.01661	0.00135	0.0	0.07973	0.02044	0.04868	0.5592699999999999	0.01455	0.0016	0.0	0.0096	0.03306	0.0	0.29592	0.0	0.00683	0.0002	0.0	0.00619	0.02839	0.0	0.00744	0.00109	0.0	0.00642	0.0	0.02203	0.15764	0.00209	0.11998	0.00702	0.0083299999999999	0.00066	0.00612	0.01294	0.0084099999999999	0.0078599999999999	0.00073	0.04283	0.01114	0.00127	0.01802	0.02647	0.00032	0.0166	0.00787	0.00125	0.0	0.0	0.00031	0.03998	0.0	0.1858
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii|t__GCF_000239295	0.00419	0.0	0.0693299999999999	0.02151	0.0005	0.00709	0.03844	0.0	0.0025	0.00913	0.11651	0.00497	0.00598	0.0267	0.10617	0.00335	0.0	0.00097	0.03248	0.01105	0.0029	0.0	0.0	0.01558	0.0	0.01786	0.0395	0.0	0.0	0.00031	0.00011	0.4803	0.0	0.0	0.03286	0.0	0.01069	0.0	0.0	0.0	0.00207	0.00378	0.02937	0.00771	0.00356	0.01032	0.0	0.04747	0.00063	0.10213	0.00908	0.09146	0.0	0.0	0.00477	0.00211	0.0747	0.09839	0.0	0.0	0.02021	0.00109	0.0295	0.0	0.01496	0.0008699999999999	0.05457	0.0	0.01262	0.00217	0.00103	0.0021	0.00037	0.00384	0.01388	0.00272	0.0	0.02226	0.00083	0.00319	0.00591	0.00561	0.00343	0.07345	0.4147	0.0	0.0	0.00498	0.0	0.00171	0.01909	0.0	0.0	0.00386	0.00701	0.02057	0.00956	0.01073	0.1705799999999999	0.0	0.02373	0.00529	0.02332	0.0	0.0	0.06842	0.0	0.00406	0.0	0.0	0.0	0.05302	0.03499	0.0	0.00159	0.10641	0.0	0.00345	0.09058	0.00675	0.0	0.00432	0.00374	0.0	0.00143	0.0	0.0	0.0016699999999999	0.0197	0.00089	0.00171	0.02991	0.00341	0.0	0.00817	0.0073799999999999	0.01661	0.00135	0.0	0.07973	0.02044	0.04868	0.5592699999999999	0.01455	0.0016	0.0	0.0096	0.03306	0.0	0.29592	0.0	0.00683	0.0002	0.0	0.00619	0.02839	0.0	0.00744	0.00109	0.0	0.00642	0.0	0.02203	0.15764	0.00209	0.11998	0.00702	0.0083299999999999	0.00066	0.00612	0.01294	0.0084099999999999	0.0078599999999999	0.00073	0.04283	0.01114	0.00127	0.01802	0.02647	0.00032	0.0166	0.00787	0.00125	0.0	0.0	0.00031	0.03998	0.0	0.1858
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor	0.0	0.00074	0.0	0.00089	0.0	0.00526	0.0	0.00376	0.0	0.00234	0.0	0.0	0.06667	0.0	0.0	0.0	0.0	0.00617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.00769	0.0	0.0	0.00311	0.00645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01642	0.00718	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01092	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02357	0.0	0.0	0.0	0.0	0.0	0.0	0.05278	0.0	0.0	0.0	0.0	0.05027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.00204	0.0	0.0075299999999999	0.00492	0.00094	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00209	0.0	0.00226	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	0.0	0.00074	0.0	0.00089	0.0	0.00526	0.0	0.00376	0.0	0.00234	0.0	0.0	0.06667	0.0	0.0	0.0	0.0	0.00617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.00769	0.0	0.0	0.00311	0.00645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01642	0.00718	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01092	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02357	0.0	0.0	0.0	0.0	0.0	0.0	0.05278	0.0	0.0	0.0	0.0	0.05027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.00204	0.0	0.0075299999999999	0.00492	0.00094	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00209	0.0	0.00226	0.0	0.0	0.0	0.0	0.0	0.0	0.0
